subjectID,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q16,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q45,region,q1_T2,q2_T2,q3_T2,q4_T2,q5_T2,q6_T2,q7_T2,q8_T2,q9_T2,q10_T2,q16_T2,q20_T2,q21_T2,q22_T2,q23_T2,q24_T2,q25_T2,q26_T2,q27_T2,q28_T2,q29_T2,q30_T2,q31_T2,q45_T2,Employment Status,Student Status,Sex,age
sub00753,100.0,51.0,49.0,77.0,100.0,100.0,100.0,100.0,100.0,67.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,49.0,62.0,100.0,100.0,100.0,100.0,California,82.0,72.0,88.0,100.0,100.0,84.0,93.0,100.0,100.0,81.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,49.0,0.0,100.0,Full-Time,Yes,Female,25.0
sub00991,20.0,65.0,49.0,44.0,44.0,36.0,51.0,60.0,96.0,65.0,0.0,61.0,68.0,70.0,67.0,69.0,42.0,16.0,50.0,18.0,80.0,48.0,62.0,76.0,California,27.0,19.0,50.0,38.0,40.0,26.0,52.0,52.0,96.0,67.0,91.0,54.0,53.0,30.0,4.0,2.0,62.0,51.0,62.0,57.0,66.0,71.0,69.0,49.0,Unemployed (and job seeking),Yes,Female,21.0
sub00208,27.0,14.0,0.0,76.0,27.0,30.0,42.0,39.0,71.0,68.0,18.0,63.0,41.0,29.0,21.0,10.0,15.0,17.0,15.0,13.0,13.0,20.0,80.0,90.0,California,61.0,34.0,4.0,77.0,63.0,52.0,64.0,65.0,48.0,59.0,84.0,48.0,4.0,0.0,0.0,0.0,2.0,91.0,9.0,28.0,69.0,69.0,98.0,97.0,Full-Time,Yes,Female,29.0
sub00714,0.0,39.0,34.0,42.0,0.0,0.0,23.0,29.0,67.0,45.0,17.0,58.0,55.0,21.0,0.0,0.0,0.0,17.0,0.0,0.0,73.0,54.0,48.0,23.0,California,0.0,48.0,0.0,66.0,11.0,20.0,51.0,46.0,46.0,66.0,83.0,27.0,0.0,0.0,0.0,0.0,24.0,72.0,67.0,69.0,69.0,100.0,73.0,59.0,"Not in paid work (e.g. homemaker', 'retired or disabled)",Yes,Female,18.0
sub00631,36.0,17.0,19.0,77.0,84.0,87.0,80.0,33.0,83.0,21.0,90.0,73.0,78.0,31.0,0.0,0.0,20.0,20.0,69.0,81.0,80.0,92.0,97.0,87.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,27.0
sub00665,46.0,100.0,38.0,70.0,26.0,17.0,60.0,30.0,70.0,40.0,11.0,63.0,15.0,6.0,0.0,0.0,66.0,26.0,24.0,26.0,80.0,8.0,50.0,68.0,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,Yes,Male,19.0
sub00982,25.0,65.0,10.0,75.0,15.0,19.0,8.0,15.0,41.0,46.0,3.0,15.0,0.0,0.0,0.0,0.0,17.0,50.0,0.0,0.0,50.0,15.0,49.0,78.0,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,47.0
sub00447,0.0,0.0,12.0,63.0,15.0,16.0,25.0,44.0,20.0,51.0,27.0,51.0,53.0,51.0,0.0,0.0,6.0,6.0,12.0,50.0,68.0,21.0,50.0,100.0,Texas,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,43.0
sub01363,21.0,73.0,54.0,60.0,86.0,90.0,100.0,100.0,92.0,70.0,50.0,65.0,57.0,54.0,49.0,15.0,49.0,28.0,49.0,47.0,45.0,45.0,51.0,64.0,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Female,
sub00797,77.0,59.0,62.0,69.0,67.0,71.0,73.0,70.0,65.0,67.0,86.0,22.0,9.0,0.0,0.0,0.0,0.0,85.0,0.0,38.0,100.0,65.0,38.0,100.0,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,31.0
sub00119,52.0,84.0,50.0,80.0,53.0,74.0,100.0,61.0,100.0,100.0,7.0,78.0,20.0,0.0,0.0,0.0,0.0,61.0,100.0,76.0,100.0,51.0,100.0,57.0,California,88.0,84.0,65.0,88.0,97.0,100.0,100.0,97.0,98.0,97.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,98.0,96.0,97.0,97.0,96.0,98.0,22.0,Full-Time,No,Female,
sub00128,72.0,32.0,22.0,75.0,74.0,75.0,83.0,80.0,97.0,97.0,11.0,0.0,0.0,0.0,0.0,0.0,19.0,89.0,18.0,51.0,100.0,100.0,100.0,95.0,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Male,29.0
sub01090,92.0,24.0,80.0,93.0,91.0,86.0,89.0,77.0,73.0,87.0,87.0,83.0,88.0,58.0,48.0,36.0,10.0,5.0,21.0,23.0,95.0,32.0,19.0,100.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,29.0
sub00593,58.0,65.0,69.0,70.0,81.0,68.0,87.0,67.0,79.0,79.0,74.0,64.0,61.0,49.0,37.0,18.0,56.0,45.0,56.0,50.0,75.0,72.0,82.0,72.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,Yes,Female,25.0
sub00676,81.0,95.0,83.0,87.0,86.0,88.0,91.0,86.0,59.0,74.0,29.0,11.0,16.0,0.0,0.0,0.0,21.0,86.0,97.0,93.0,55.0,94.0,78.0,100.0,California,87.0,92.0,93.0,93.0,100.0,90.0,91.0,90.0,79.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,87.0,73.0,95.0,74.0,77.0,100.0,33.0,Part-Time,No,Male,68.0
sub00321,92.0,49.0,60.0,55.0,88.0,81.0,83.0,77.0,71.0,59.0,59.0,33.0,15.0,4.0,0.0,0.0,29.0,35.0,20.0,8.0,61.0,79.0,54.0,80.0,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,28.0
sub01333,17.0,1.0,28.0,45.0,53.0,19.0,32.0,29.0,2.0,13.0,60.0,97.0,100.0,96.0,100.0,100.0,15.0,12.0,15.0,32.0,10.0,65.0,58.0,42.0,Texas,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,Yes,Male,19.0
sub01010,35.0,55.0,19.0,98.0,47.0,23.0,100.0,49.0,62.0,58.0,100.0,24.0,0.0,0.0,0.0,0.0,74.0,87.0,78.0,70.0,13.0,100.0,0.0,60.0,New York,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Female,19.0
sub01228,42.0,56.0,64.0,92.0,40.0,36.0,52.0,69.0,22.0,64.0,61.0,14.0,0.0,0.0,0.0,0.0,19.0,21.0,38.0,25.0,28.0,31.0,70.0,71.0,California,0.0,75.0,80.0,89.0,0.0,52.0,80.0,74.0,0.0,78.0,77.0,0.0,1.0,0.0,0.0,0.0,3.0,98.0,52.0,49.0,53.0,50.0,93.0,74.0,,No,Male,29.0
sub00642,22.0,20.0,15.0,68.0,33.0,46.0,50.0,49.0,47.0,18.0,72.0,94.0,91.0,97.0,92.0,92.0,14.0,7.0,56.0,1.0,66.0,56.0,19.0,55.0,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,
sub01452,67.0,66.0,68.0,90.0,65.0,38.0,49.0,62.0,91.0,71.0,49.0,62.0,71.0,62.0,47.0,32.0,50.0,59.0,75.0,59.0,85.0,93.0,57.0,77.0,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
sub00674,91.0,50.0,76.0,85.0,82.0,52.0,74.0,51.0,96.0,52.0,78.0,76.0,3.0,0.0,0.0,0.0,56.0,84.0,78.0,51.0,95.0,97.0,100.0,69.0,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,48.0
sub01262,72.0,15.0,0.0,50.0,97.0,60.0,60.0,51.0,58.0,30.0,0.0,100.0,100.0,100.0,100.0,100.0,30.0,7.0,56.0,0.0,100.0,53.0,0.0,78.0,California,70.0,76.0,100.0,100.0,93.0,92.0,96.0,96.0,85.0,79.0,100.0,62.0,63.0,0.0,0.0,0.0,64.0,70.0,89.0,90.0,100.0,100.0,100.0,87.0,Unemployed (and job seeking),No,Male,33.0
sub01495,11.0,6.0,22.0,57.0,67.0,24.0,28.0,11.0,50.0,7.0,0.0,90.0,85.0,64.0,47.0,28.0,11.0,0.0,66.0,0.0,1.0,1.0,0.0,77.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Male,23.0
sub00541,33.0,51.0,16.0,80.0,75.0,78.0,73.0,100.0,23.0,50.0,0.0,24.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,California,76.0,45.0,15.0,78.0,92.0,90.0,81.0,100.0,36.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,88.0,51.0,18.0,0.0,28.0,Unemployed (and job seeking),Yes,Male,18.0
sub00484,40.0,59.0,62.0,71.0,44.0,46.0,47.0,50.0,23.0,49.0,23.0,17.0,2.0,0.0,5.0,1.0,42.0,38.0,48.0,40.0,57.0,36.0,35.0,40.0,California,66.0,67.0,67.0,63.0,85.0,90.0,87.0,77.0,61.0,70.0,56.0,12.0,4.0,0.0,0.0,0.0,22.0,71.0,50.0,56.0,53.0,64.0,51.0,70.0,Full-Time,No,Male,35.0
sub01458,0.0,2.0,19.0,76.0,26.0,24.0,93.0,82.0,0.0,33.0,24.0,1.0,6.0,2.0,2.0,1.0,21.0,0.0,9.0,5.0,98.0,9.0,10.0,50.0,California,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",Yes,Female,21.0
sub01334,17.0,36.0,29.0,72.0,24.0,22.0,21.0,24.0,78.0,56.0,13.0,87.0,86.0,83.0,82.0,83.0,17.0,14.0,16.0,18.0,11.0,20.0,15.0,13.0,California,79.0,57.0,78.0,86.0,76.0,81.0,81.0,85.0,89.0,87.0,79.0,16.0,10.0,8.0,6.0,7.0,63.0,65.0,37.0,69.0,76.0,76.0,82.0,39.0,Full-Time,Yes,Female,31.0
sub00949,36.0,35.0,0.0,67.0,49.0,38.0,70.0,62.0,100.0,68.0,0.0,100.0,100.0,100.0,73.0,70.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,100.0,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,23.0
sub01285,56.0,19.0,87.0,78.0,52.0,27.0,66.0,69.0,95.0,95.0,87.0,11.0,4.0,1.0,0.0,0.0,23.0,39.0,74.0,81.0,96.0,96.0,83.0,98.0,California,74.0,70.0,87.0,100.0,88.0,78.0,79.0,72.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,68.0,89.0,100.0,100.0,100.0,100.0,Full-Time,Yes,Female,23.0
sub00347,34.0,14.0,69.0,74.0,50.0,27.0,31.0,25.0,69.0,50.0,49.0,27.0,6.0,0.0,0.0,0.0,25.0,62.0,52.0,29.0,100.0,84.0,66.0,57.0,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,29.0
sub01376,20.0,40.0,15.0,31.0,37.0,39.0,40.0,36.0,91.0,66.0,25.0,77.0,64.0,73.0,65.0,64.0,29.0,8.0,21.0,51.0,17.0,23.0,30.0,3.0,California,67.0,69.0,65.0,96.0,33.0,34.0,73.0,70.0,80.0,66.0,49.0,61.0,36.0,35.0,17.0,9.0,66.0,62.0,30.0,80.0,96.0,89.0,76.0,30.0,Unemployed (and job seeking),No,Female,34.0
sub00754,60.0,29.0,65.0,87.0,62.0,66.0,100.0,100.0,33.0,72.0,100.0,64.0,63.0,61.0,79.0,74.0,0.0,38.0,0.0,0.0,69.0,100.0,50.0,75.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Other,Yes,Male,19.0
sub01427,27.0,47.0,49.0,84.0,54.0,17.0,70.0,75.0,62.0,66.0,66.0,24.0,51.0,21.0,0.0,0.0,0.0,67.0,36.0,2.0,100.0,38.0,50.0,43.0,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Female,19.0
sub00701,49.0,51.0,78.0,83.0,51.0,49.0,79.0,78.0,83.0,51.0,100.0,88.0,32.0,13.0,0.0,0.0,0.0,0.0,48.0,0.0,51.0,49.0,51.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Male,19.0
sub00929,10.0,24.0,87.0,57.0,63.0,68.0,79.0,73.0,77.0,49.0,34.0,51.0,6.0,10.0,0.0,0.0,86.0,54.0,76.0,40.0,57.0,84.0,24.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,Yes,Female,19.0
sub00938,66.0,53.0,51.0,60.0,75.0,87.0,100.0,100.0,86.0,73.0,100.0,66.0,47.0,29.0,10.0,0.0,5.0,20.0,79.0,47.0,85.0,77.0,81.0,77.0,California,92.0,10.0,100.0,85.0,81.0,84.0,100.0,73.0,76.0,24.0,100.0,100.0,52.0,0.0,0.0,1.0,75.0,87.0,100.0,100.0,100.0,100.0,100.0,62.0,Unemployed (and job seeking),Yes,Male,19.0
sub00893,21.0,17.0,74.0,86.0,62.0,88.0,24.0,2.0,100.0,72.0,91.0,92.0,42.0,25.0,7.0,0.0,26.0,75.0,18.0,87.0,91.0,90.0,100.0,95.0,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Male,20.0
sub00831,39.0,11.0,8.0,64.0,15.0,50.0,51.0,32.0,83.0,21.0,6.0,53.0,58.0,50.0,35.0,21.0,49.0,9.0,0.0,2.0,0.0,11.0,50.0,2.0,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,44.0
sub01108,24.0,20.0,30.0,86.0,22.0,34.0,42.0,49.0,68.0,50.0,63.0,47.0,33.0,19.0,6.0,0.0,0.0,26.0,63.0,69.0,78.0,56.0,46.0,100.0,California,44.0,43.0,17.0,95.0,47.0,48.0,50.0,51.0,92.0,77.0,49.0,6.0,0.0,0.0,0.0,0.0,6.0,85.0,23.0,69.0,84.0,90.0,49.0,88.0,Part-Time,Yes,Female,30.0
sub00053,64.0,100.0,0.0,100.0,81.0,72.0,71.0,72.0,100.0,100.0,74.0,34.0,13.0,0.0,0.0,0.0,0.0,11.0,21.0,89.0,88.0,0.0,0.0,100.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Female,24.0
sub01086,67.0,77.0,44.0,59.0,80.0,94.0,100.0,82.0,79.0,91.0,100.0,26.0,10.0,0.0,0.0,0.0,96.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,New York,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Female,18.0
sub01211,50.0,97.0,31.0,69.0,24.0,56.0,35.0,64.0,57.0,76.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,49.0,49.0,83.0,97.0,0.0,50.0,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,68.0
sub01301,88.0,80.0,95.0,89.0,89.0,93.0,94.0,95.0,91.0,85.0,14.0,18.0,9.0,12.0,7.0,11.0,14.0,82.0,13.0,21.0,29.0,18.0,8.0,86.0,California,86.0,27.0,84.0,88.0,77.0,49.0,77.0,89.0,52.0,83.0,10.0,10.0,4.0,6.0,4.0,7.0,11.0,14.0,27.0,28.0,74.0,25.0,17.0,80.0,,,Female,47.0
sub00127,36.0,32.0,28.0,12.0,4.0,35.0,34.0,23.0,2.0,23.0,19.0,27.0,0.0,0.0,0.0,0.0,0.0,63.0,52.0,50.0,100.0,100.0,52.0,51.0,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,Yes,Female,26.0
sub00565,55.0,18.0,12.0,74.0,63.0,72.0,73.0,70.0,35.0,66.0,67.0,18.0,3.0,0.0,0.0,0.0,0.0,87.0,37.0,41.0,100.0,74.0,100.0,45.0,Washington,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,Yes,Female,27.0
sub00408,10.0,9.0,35.0,56.0,12.0,5.0,8.0,26.0,73.0,15.0,1.0,90.0,72.0,48.0,40.0,29.0,11.0,1.0,2.0,0.0,21.0,9.0,70.0,67.0,California,26.0,31.0,61.0,96.0,51.0,50.0,63.0,52.0,100.0,74.0,96.0,64.0,37.0,1.0,1.0,1.0,63.0,71.0,23.0,28.0,49.0,55.0,90.0,92.0,,No,Female,19.0
sub00632,75.0,7.0,0.0,79.0,87.0,57.0,61.0,62.0,70.0,21.0,18.0,92.0,87.0,81.0,77.0,73.0,0.0,7.0,0.0,0.0,5.0,2.0,3.0,1.0,California,46.0,8.0,69.0,95.0,91.0,90.0,92.0,90.0,69.0,23.0,72.0,51.0,49.0,49.0,50.0,52.0,10.0,33.0,0.0,0.0,20.0,67.0,9.0,4.0,Full-Time,No,Male,28.0
sub00733,0.0,25.0,9.0,64.0,39.0,59.0,42.0,89.0,82.0,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Male,19.0
sub00496,48.0,0.0,0.0,49.0,50.0,16.0,49.0,49.0,76.0,48.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,California,4.0,5.0,0.0,49.0,33.0,30.0,50.0,49.0,31.0,15.0,49.0,100.0,46.0,20.0,3.0,2.0,0.0,3.0,3.0,3.0,6.0,6.0,0.0,2.0,Full-Time,No,Female,40.0
sub00968,62.0,71.0,81.0,41.0,77.0,23.0,40.0,73.0,71.0,49.0,57.0,68.0,26.0,0.0,0.0,0.0,0.0,68.0,69.0,75.0,100.0,100.0,100.0,100.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,35.0
sub00089,55.0,84.0,91.0,42.0,53.0,68.0,86.0,42.0,96.0,93.0,53.0,62.0,41.0,22.0,14.0,3.0,32.0,30.0,28.0,26.0,93.0,21.0,30.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Male,20.0
sub01318,22.0,7.0,0.0,55.0,3.0,40.0,50.0,79.0,0.0,5.0,93.0,100.0,71.0,54.0,37.0,24.0,0.0,1.0,86.0,60.0,86.0,0.0,81.0,100.0,California,5.0,4.0,7.0,62.0,9.0,23.0,85.0,96.0,74.0,12.0,100.0,73.0,17.0,5.0,0.0,0.0,1.0,20.0,66.0,67.0,98.0,26.0,87.0,100.0,Part-Time,Yes,Female,25.0
sub00478,11.0,31.0,5.0,22.0,6.0,3.0,13.0,25.0,91.0,12.0,33.0,100.0,80.0,90.0,91.0,65.0,19.0,0.0,0.0,0.0,48.0,0.0,69.0,76.0,California,15.0,0.0,15.0,79.0,33.0,28.0,61.0,65.0,75.0,89.0,66.0,95.0,40.0,20.0,0.0,0.0,20.0,7.0,11.0,1.0,78.0,67.0,82.0,88.0,Part-Time,Yes,Male,18.0
sub00044,50.0,51.0,60.0,66.0,21.0,24.0,29.0,45.0,82.0,64.0,58.0,67.0,57.0,15.0,0.0,0.0,56.0,50.0,53.0,23.0,83.0,21.0,81.0,53.0,Texas,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,24.0
sub00085,17.0,31.0,88.0,59.0,42.0,20.0,25.0,38.0,73.0,50.0,22.0,86.0,72.0,71.0,61.0,48.0,3.0,19.0,11.0,16.0,66.0,23.0,18.0,11.0,California,50.0,21.0,67.0,63.0,56.0,51.0,64.0,68.0,70.0,50.0,80.0,51.0,23.0,1.0,0.0,0.0,25.0,35.0,24.0,73.0,65.0,1.0,5.0,47.0,,No,Female,34.0
sub01571,63.0,14.0,0.0,70.0,12.0,55.0,100.0,100.0,73.0,79.0,61.0,0.0,0.0,0.0,0.0,0.0,9.0,37.0,40.0,59.0,40.0,83.0,100.0,72.0,New York,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),Yes,Female,20.0
sub00887,38.0,31.0,61.0,51.0,75.0,67.0,66.0,67.0,60.0,58.0,67.0,64.0,69.0,57.0,40.0,22.0,38.0,66.0,36.0,33.0,67.0,66.0,42.0,60.0,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,Unemployed (and job seeking),No,Female,38.0
sub01538,44.0,82.0,100.0,76.0,91.0,50.0,98.0,78.0,100.0,100.0,33.0,13.0,0.0,0.0,0.0,0.0,1.0,7.0,58.0,77.0,73.0,100.0,82.0,70.0,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",No,Male,24.0
sub00610,75.0,0.0,0.0,73.0,100.0,100.0,100.0,100.0,23.0,50.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,33.0
sub00074,39.0,21.0,50.0,60.0,58.0,45.0,60.0,73.0,42.0,56.0,6.0,88.0,80.0,74.0,66.0,56.0,1.0,5.0,22.0,18.0,92.0,42.0,20.0,100.0,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,Yes,Female,21.0
sub00749,48.0,65.0,27.0,30.0,78.0,46.0,85.0,85.0,97.0,84.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Florida,,,,,,,,,,,,,,,,,,,,,,,,,Part-Time,No,Female,27.0
sub00147,38.0,22.0,80.0,80.0,49.0,52.0,75.0,72.0,65.0,69.0,41.0,40.0,25.0,12.0,6.0,0.0,20.0,36.0,42.0,45.0,61.0,52.0,22.0,12.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,35.0
sub01413,19.0,10.0,1.0,7.0,91.0,29.0,27.0,49.0,57.0,21.0,0.0,62.0,50.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,97.0,0.0,0.0,45.0,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,46.0
sub01135,22.0,41.0,8.0,44.0,65.0,47.0,77.0,77.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,83.0,48.0,16.0,78.0,14.0,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0
sub00742,45.0,32.0,64.0,53.0,56.0,47.0,56.0,70.0,58.0,70.0,76.0,74.0,64.0,72.0,63.0,59.0,26.0,40.0,69.0,82.0,75.0,62.0,77.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,23.0
sub00757,84.0,53.0,0.0,63.0,88.0,40.0,40.0,21.0,92.0,48.0,91.0,100.0,100.0,25.0,0.0,0.0,15.0,0.0,0.0,73.0,19.0,0.0,0.0,50.0,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,Other,Yes,Female,18.0
sub01221,80.0,61.0,1.0,70.0,93.0,64.0,67.0,92.0,91.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,100.0,100.0,100.0,100.0,48.0,50.0,79.0,California,73.0,64.0,20.0,79.0,65.0,67.0,70.0,74.0,73.0,78.0,67.0,0.0,0.0,0.0,0.0,0.0,21.0,100.0,100.0,100.0,100.0,100.0,48.0,100.0,Unemployed (and job seeking),No,Female,27.0
sub00339,52.0,23.0,18.0,78.0,50.0,50.0,48.0,51.0,85.0,33.0,92.0,18.0,6.0,0.0,0.0,0.0,29.0,80.0,21.0,21.0,80.0,83.0,93.0,78.0,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,53.0
sub00897,68.0,60.0,100.0,100.0,52.0,76.0,82.0,53.0,89.0,48.0,29.0,0.0,0.0,0.0,0.0,0.0,74.0,65.0,100.0,89.0,65.0,100.0,89.0,34.0,California,36.0,75.0,93.0,90.0,43.0,64.0,89.0,97.0,100.0,96.0,58.0,0.0,0.0,0.0,0.0,0.0,65.0,68.0,43.0,58.0,93.0,92.0,51.0,27.0,Unemployed (and job seeking),No,Female,20.0
sub00177,61.0,22.0,72.0,63.0,85.0,50.0,35.0,36.0,77.0,50.0,0.0,100.0,76.0,28.0,0.0,0.0,73.0,0.0,72.0,85.0,100.0,20.0,27.0,100.0,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Female,39.0
sub01018,11.0,52.0,31.0,36.0,78.0,32.0,51.0,53.0,65.0,71.0,65.0,100.0,78.0,23.0,0.0,1.0,17.0,1.0,0.0,0.0,3.0,17.0,0.0,73.0,Texas,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,Yes,Female,
sub01330,48.0,91.0,98.0,98.0,94.0,100.0,100.0,78.0,100.0,100.0,50.0,11.0,14.0,0.0,0.0,1.0,38.0,50.0,87.0,100.0,100.0,88.0,100.0,79.0,California,89.0,100.0,100.0,87.0,89.0,100.0,100.0,55.0,80.0,95.0,43.0,13.0,0.0,0.0,0.0,0.0,36.0,82.0,74.0,69.0,91.0,100.0,100.0,68.0,Full-Time,No,Male,24.0
sub01046,9.0,4.0,69.0,66.0,66.0,33.0,93.0,83.0,10.0,35.0,61.0,3.0,0.0,0.0,0.0,0.0,13.0,60.0,68.0,73.0,70.0,70.0,68.0,87.0,California,30.0,2.0,55.0,55.0,51.0,62.0,90.0,80.0,77.0,26.0,82.0,12.0,13.0,2.0,2.0,0.0,22.0,74.0,51.0,59.0,25.0,4.0,27.0,73.0,Unemployed (and job seeking),No,Male,18.0
sub00999,59.0,41.0,66.0,58.0,60.0,53.0,42.0,24.0,60.0,54.0,54.0,41.0,21.0,5.0,10.0,10.0,28.0,56.0,59.0,62.0,59.0,55.0,61.0,61.0,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,33.0
sub01159,62.0,47.0,74.0,85.0,77.0,75.0,92.0,100.0,90.0,54.0,73.0,25.0,1.0,1.0,1.0,0.0,5.0,0.0,9.0,1.0,1.0,75.0,67.0,71.0,California,39.0,37.0,60.0,91.0,46.0,56.0,92.0,74.0,61.0,60.0,63.0,26.0,8.0,0.0,0.0,0.0,17.0,55.0,30.0,29.0,48.0,16.0,14.0,59.0,Part-Time,No,Male,35.0
sub00975,0.0,11.0,23.0,20.0,43.0,44.0,47.0,43.0,38.0,44.0,34.0,84.0,84.0,80.0,83.0,73.0,16.0,18.0,15.0,12.0,2.0,9.0,0.0,1.0,California,46.0,49.0,50.0,50.0,50.0,50.0,51.0,51.0,50.0,50.0,49.0,76.0,82.0,74.0,82.0,89.0,79.0,53.0,67.0,32.0,63.0,67.0,56.0,51.0,,,,20.0
sub00115,48.0,17.0,83.0,75.0,78.0,35.0,65.0,45.0,28.0,51.0,63.0,2.0,2.0,3.0,4.0,0.0,18.0,83.0,21.0,31.0,16.0,81.0,84.0,88.0,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
sub01466,56.0,96.0,92.0,92.0,81.0,86.0,98.0,97.0,68.0,98.0,51.0,47.0,32.0,24.0,16.0,7.0,18.0,11.0,33.0,14.0,73.0,74.0,80.0,18.0,California,,,,,,,,,,,,,,,,,,,,,,,,,Full-Time,No,Male,29.0
sub00287,61.0,35.0,57.0,91.0,59.0,58.0,86.0,97.0,81.0,54.0,77.0,57.0,34.0,23.0,3.0,0.0,25.0,37.0,49.0,59.0,75.0,77.0,69.0,93.0,California,,,,,,,,,,,,,,,,,,,,,,,,,"Not in paid work (e.g. homemaker', 'retired or disabled)",Yes,Male,19.0
